Institution Name,Country,Year,FA_1,FA_2,FA_3,FA_4,pca_1,pca_2,pca_3,pca_4
Shiraz University,"Iran, Islamic Republic of",2022,0.24276088374572571,0.15017312149606624,0.20087664461652674,0.6525663248028752,0.06400196404155754,0.003531483106081012,0.05257836198179974,0.3841667853348039
Southern Cross University ,Australia,2022,0.2404993038178137,0.777159732952821,0.14526825636255447,0.3629034089954788,0.04308815473191416,0.7552592450094531,0.03538928210313447,0.2171302472792616
Tallinn University of Technology (TalTech),Estonia,2022,0.33652556176576004,0.3501934763322844,0.3102167496509306,0.4431674214705595,0.1309409336574715,0.24054647345533475,0.21739130434782608,0.2866563237418586
Temple University,United States,2022,0.32239889939796196,0.1708101364874684,0.340343147226186,0.5668505207545027,0.1299181263234181,0.03569397602147493,0.23356926188068752,0.3834998644182221
Universidad Adolfo IbÂ¨Â¢?ez,Chile,2022,0.5816248730722644,0.26643368342523116,0.07447094788298253,0.21417245217262357,0.33420456101689583,0.10018204170400087,0.025278058645096073,0.12060979747707838
Universidad de la RepÂ¨Â²blica (Udelar),Uruguay,2022,0.4622296489142683,0.19469211668604114,0.2761135409050941,0.30210799248916265,0.228458343860756,0.01635340778927857,0.20222446916076842,0.11676982528263882
Universidad del Rosario,Colombia,2022,0.5409268283828998,0.20397830610485365,0.24581425369614598,0.23732076689639872,0.29377527852974655,0.01763859626329183,0.20626895854398378,0.11802605708708873
Universidad Torcuato Di Tella,Argentina,2022,0.4250692890709334,0.4464142305068826,0.2572158145115673,0.24299189055723047,0.1872724569742044,0.3178390499421994,0.19009100101112228,0.11671267381290805
Universidade Federal do Rio Grande Do Sul ,Brazil,2022,0.36467521954675747,0.14700850593729317,0.21093720119451187,0.542669594655571,0.1621929008831755,0.004708644141441332,0.07684529828109193,0.3514269149479508
UniversitÂ¨Â¤ degli Studi di Perugia,Italy,2022,0.21979437472624197,0.17509692981452965,0.19232604223798586,0.6859640455591693,0.03678920966331214,0.03691086321020035,0.03033367037411524,0.43408585357736484
UniversitÂ¨Â¦ de Sherbrooke,Canada,2022,0.3084161488527266,0.3606845831593217,0.30492365873389027,0.47898927792282364,0.10501293519618636,0.2558516443025365,0.22446916076845294,0.31614435072581876
Universiti Tenaga Nasional (UNITEN),Malaysia,2022,0.31930702078213463,0.3010439093503841,0.4689600902167654,0.3751050511266657,0.09467147254124295,0.14922972912538254,0.3963599595551061,0.1788525910306249
University at Albany SUNY,United States,2022,0.27613522769129345,0.1877733633937527,0.19994071020982168,0.6341523109417234,0.08967110149121654,0.05236937850757331,0.058645096056622784,0.4223316706035203
University Duesseldorf,Germany,2022,0.28486918190072447,0.3808988901847871,0.4121681871328288,0.4451792218458267,0.08975235445343246,0.28657967664773837,0.3367037411526794,0.24877788636427867
University of Brescia,Italy,2022,0.22312191200784923,0.22239301914932086,0.20120300177386444,0.6186322062111871,0.02894305284874812,0.07007906636941875,0.04954499494438821,0.36137789134873743
University of Central Florida,United States,2022,0.3735772447746336,0.17860508538494077,0.14784526350303592,0.5541826748564765,0.17467374981119346,0.04481017649378976,0.024266936299292163,0.3907623600121956
University of Denver,United States,2022,0.3229225778603741,0.20649711474214458,0.4927524380135761,0.40684178009475114,0.10311824157950719,0.03208791854106844,0.4266936299292214,0.1849664836700322
University of Greenwich,United Kingdom,2022,0.25022493226149106,0.8992339587765625,0.15546761426961686,0.34270830409546726,0.063521286169124,0.9301356035828754,0.060667340748230505,0.2478735728958308
"University of Maryland, Baltimore County",United States,2022,0.2984416984028311,0.27385152330683504,0.2522800301166419,0.5108124651234737,0.08488858692858345,0.132891647595824,0.1324570273003033,0.31532349546490884
Vilnius Gediminas Technical University,Lithuania,2022,0.3449634237646188,0.2962297470876796,0.4014556650016022,0.3724343620610371,0.12241948636168508,0.1496897215494108,0.32052578361981793,0.18283722182405324
Worcester Polytechnic Institute,United States,2022,0.28420529107739423,0.34318674025073115,0.28042644565290975,0.4687217973519681,0.07762391914916972,0.2111056040873782,0.16986855409504545,0.26501788556795924
Academician Y.A. Buketov Karaganda University,Kazakhstan,2022,0.358178470216883,0.24280919613879617,0.3844563521697549,0.27944513157427325,0.0923353174544896,0.03619857253127305,0.3003033367037411,0.044390226846516986
"Adam Mickiewicz University, PoznaÂ¨Â½",Poland,2022,0.32229863812437076,0.1796708363217068,0.35377792083105764,0.47822604046392114,0.099671107297461,0.019523170045174672,0.24165824064711824,0.2633167622751843
AGH University of Science and Technology,Poland,2022,0.31529430624657184,0.18212656764121982,0.3978730571800688,0.4472597190838226,0.08377125524036894,0.00787840639733738,0.29929221435793724,0.22512258116561434
Ain Shams University ,Egypt,2022,0.42042132132562066,0.23821681545289083,0.1817326774323345,0.3323130472771192,0.1741746427522537,0.06446855395290693,0.07684529828109193,0.13674265960934645
Ankara Â¨Â¹niversitesi,Turkey,2022,0.3605837768239457,0.21066487613379165,0.24395560035703173,0.3968001986129506,0.11362498652639562,0.032662211492787314,0.12234580384226486,0.1837057084022128
Anna University,India,2022,0.2890704877750103,0.19443754522701084,0.18237881511013623,0.5473007350953204,0.07222466665884,0.03675054813333419,0.04145601617795747,0.31404884107962555
Auburn University,United States,2022,0.30870321802775785,0.2104122160683032,0.20468023153404125,0.5375345936497036,0.08684643217485165,0.05822660855245233,0.0677451971688574,0.3425004716277338
Australian Catholic University,Australia,2022,0.28251825134979563,0.6042410291850554,0.149381998960604,0.44963688250905726,0.08464468288555704,0.5663391864000814,0.04044489383215369,0.3257619491394075
Bangladesh University of Engineering and Technology,Bangladesh,2022,0.40085200479460353,0.1970920069849107,0.2775492256401239,0.353281550409176,0.1572699844224516,0.01171752534170197,0.18705763397371078,0.1527225990916685
Beijing Foreign Studies University,China (Mainland),2022,0.29486428136164167,0.37924877661201734,0.4028226058198724,0.2682408428120114,0.03390019052272061,0.20423778586626995,0.3083923154701719,0.024186204698122233
Beijing Jiaotong University,China (Mainland),2022,0.2669323385694774,0.21054922365709378,0.31067979668586515,0.5587384906392467,0.059254920835985374,0.06461213230664732,0.17997977755308386,0.3364491599255262
Beijing University of Chinese Medicine,China (Mainland),2022,0.2598590291035055,0.3057876950779234,0.4817752616902417,0.3483197749830799,0.012635107495690256,0.12979791538199673,0.3973710819009099,0.08473292227690328
Beijing University of Posts and Telecommunications,China (Mainland),2022,0.2527574844260316,0.19470431910602926,0.2505611956713123,0.49669173921488946,0.021760550855650887,0.009141292828465647,0.11021233569261875,0.21208278931909438
Beirut Arab University ,Lebanon,2022,0.3603590844484579,0.5931033561460458,0.18592026149567983,0.21471558279633232,0.11390645081319342,0.4896459952210866,0.11122345803842262,0.052813963730815455
Bielefeld University,Germany,2022,0.2929923545729449,0.2380733936780452,0.23141569858383387,0.487858545390827,0.06193259188370695,0.08426911460913158,0.0899898887765419,0.25933854255476824
Binghamton University SUNY,United States,2022,0.2989441471582545,0.24290912456444191,0.1934633202386341,0.521512139589625,0.0755437328182391,0.09387458533152442,0.051567239635995896,0.3190709237370844
Budapest University of Technology and Economics,Hungary,2022,0.40765252703415733,0.22543722185924406,0.25570206032750825,0.4516518294491673,0.19489794303013358,0.08817905021337184,0.16177957532861473,0.31616583485657
Ca' Foscari University of Venice ,Italy,2022,0.37944066541609067,0.246250367992582,0.15331260383687065,0.5268310378817993,0.16847852994950632,0.12519584301146494,0.032355915065722926,0.3983661421275137
Catania University,Italy,2022,0.2651722531772464,0.16166471704352478,0.19743155572011156,0.5864860290326519,0.055786420315001306,0.003606057480406436,0.04145601617795747,0.3301730718081313
Charles Sturt University ,Australia,2022,0.2957458584106099,0.6324221998232705,0.1672454892545371,0.3194205252665126,0.058292052861406374,0.5473527014672633,0.032355915065722926,0.18793487863206115
Clemson University,United States,2022,0.34263789884924845,0.1783561437407783,0.23434687325015668,0.5480727559039269,0.13616518146858364,0.032133917783471286,0.11830131445904951,0.3741360704185935
Corvinus University of Budapest,Hungary,2022,0.40752918822273615,0.3881603351262344,0.14668752531255122,0.29836986459459414,0.1582613764169332,0.2434277043103597,0.03336703741152677,0.1504625120120751
Cracow University of Technology (Politechnika Krakowska),Poland,2022,0.36945612817427337,0.20023616655382456,0.32484495870827335,0.3495421432905457,0.11793182331549885,0.00787840639733738,0.23053589484327597,0.13076866435454673
CY Cergy Paris University,France,2022,0.2463839354346278,0.5074394576040839,0.42503232366541854,0.35248555234607193,0.02409813050985601,0.4008229760773178,0.33569261880687556,0.15165458878756735
Czech University of Life Sciences in Prague,Czech Republic,2022,0.2859760383494304,0.4411270575241982,0.22917578309024422,0.4646682459164291,0.06551294874817852,0.3457954076068114,0.09403437815975725,0.31814701379545035
De La Salle University,Philippines,2022,0.48581095417738884,0.19462434598826933,0.1961770345282769,0.3016732438696265,0.2424507408898757,0.011576462362549559,0.11526794742163797,0.14059634768244908
De Montfort University,United Kingdom,2022,0.2672431770028805,0.7961741700878776,0.1576379693030241,0.307772984858017,0.05240264909652872,0.7735711084924342,0.04550050556117292,0.18522339635837273
Edinburgh Napier University,United Kingdom,2022,0.2649353846029473,0.7259076929951904,0.17216822544564175,0.30655782616558475,0.039807905475109706,0.6751788517722445,0.051567239635995896,0.15776793805762343
Financial University under the Government of the Russian Federation,Russia,2022,0.3058784335090629,0.23273389324721327,0.4940091313408314,0.3259717136711395,0.049802026968189694,0.03328250368690898,0.41557128412537914,0.07525508584093359
Florida International University,United States,2022,0.3762358795653592,0.2406392362451506,0.20621282390356294,0.5144248538596456,0.16807851809849605,0.11610473489530097,0.09504550050556113,0.3820160511374681
Fordham University ,United States,2022,0.35402551056983167,0.30306703908749916,0.29219650980904704,0.3558866876259329,0.11289914268022763,0.14210961264937527,0.19211324570273,0.16388923674589292
GdaÂ¨Â½sk University of Technology,Poland,2022,0.30540864475281876,0.18444527932847501,0.4345274411574042,0.4661264169819542,0.08146034572373802,0.01738769316502568,0.3417593528816986,0.2490842676272599
George Mason University,United States,2022,0.303745683083019,0.23168297886487824,0.23700705767428412,0.4927695349840326,0.07131958466398226,0.0721225447647621,0.10212335692618801,0.2859520351371201
German Jordanian University,Jordan,2022,0.3183748561008098,0.44151696754382724,0.29143039477715776,0.2857789030889637,0.07037194565604611,0.3015845959576487,0.2072800808897876,0.07179949373457806
Gulf University for Science and Technology,Kuwait,2022,0.3063986098149528,0.6820830573455154,0.13828784762879295,0.2446487591993784,0.06932696173125577,0.6106475362340964,0.06167846309403432,0.059386061324350765
Hacettepe University ,Turkey,2022,0.3739759602031017,0.18253832504307796,0.19689074583831828,0.44395919562642305,0.1342216675976351,0.010473875701514663,0.07077856420626893,0.25082152943685143
Harbin Engineering University,China (Mainland),2022,0.2373153885770664,0.19561163808873444,0.3754720254929365,0.4844575416567149,0.013241400340258157,0.01341364174539659,0.255813953488372,0.19265901527055906
Indiana UniversityÂ¨CPurdue University Indianapolis,United States,2022,0.2885515914128901,0.23988547346600184,0.3583079993033063,0.4754292050250008,0.067586521641396,0.08580520618141087,0.25480283114256824,0.2528093255888532
International Christian University,Japan,2022,0.3225964902555032,0.5374079812933883,0.22617262843160055,0.2408267297215639,0.0689931050850313,0.4149433074118672,0.15267947421638012,0.03624659319932778
Islamic University of Madinah,Saudi Arabia,2022,0.2577202607578715,0.983275211188079,0.15959671154575789,0.18829374031278615,0.03578115801338655,0.9893895217279098,0.07583417593528813,0.0647606390610734
Istanbul University,Turkey,2022,0.42340329893760453,0.20187814299462675,0.1319955926406348,0.44773194071152983,0.20351470455584,0.056365731970087346,0.0080889787664307,0.2868529603936154
Jordan University of Science & Technology,Jordan,2022,0.3887616051422773,0.2931355551128659,0.2874985158234869,0.3543113549467653,0.15485503842300943,0.14272850968686393,0.1941354903943377,0.18611065153623232
Kansas State University ,United States,2022,0.3114345316873168,0.29137447528192045,0.26087338226588286,0.5398126499587461,0.11446877851998404,0.18320917676825618,0.15571284125379167,0.37318326538688823
Kasetsart University,Thailand,2022,0.4801916269576253,0.18392663093916947,0.15340321694165754,0.35478911554293024,0.24040290484401927,0.010404179259593966,0.05561172901921128,0.20744100202538965
Kaunas University of Technology,Lithuania,2022,0.35651175802754115,0.2319241650421836,0.4014087116142264,0.35120714113899887,0.11886204319078371,0.055332841750973145,0.32052578361981793,0.13792740537271467
Kazakh Ablai Khan University of International Relations and World Languages,Kazakhstan,2022,0.3175120292170587,0.23727728734149903,0.46234930144723274,0.28418144562243486,0.04988051691166631,0.02384151820450846,0.3811931243680485,0.021168782451935732
Kazakh-British Technical University,Kazakhstan,2022,0.36830949431036064,0.2468006862119156,0.3783385384205327,0.26765074983334636,0.10496534529574854,0.0437061946761219,0.30131445904954496,0.03229128136413664
Kazan National Research Technological University,Russia,2022,0.28381487014133217,0.3936782744537326,0.4310094168044697,0.2848245216133222,0.025542251587336494,0.22558141387793873,0.33468149646107176,0.05675054083052428
Khon Kaen University,Thailand,2022,0.39186586231192627,0.19699742060503256,0.19464978322847099,0.41515224637121334,0.14674859373365595,0.023473524265285806,0.07583417593528813,0.2349892491442527
King Faisal University,Saudi Arabia,2022,0.31794515570167237,0.5693038825387965,0.16523886691050924,0.29134354251242156,0.08620564220709893,0.48241016259751324,0.0899898887765419,0.08888776240261409
King Mongkut's University of Technology Thonburi ,Thailand,2022,0.34192446122785086,0.1971712868291357,0.2621897392902612,0.43494214947700943,0.09326307784826192,0.016123411577264452,0.140546006066734,0.2312009512892187
Kyoto Institute of Technology,Japan,2022,0.2833358278647327,0.25071062202512695,0.32089773760161117,0.41649114525758074,0.0366468844319719,0.06909078023607454,0.1991911021233569,0.17049260718601456
Kyushu Institute of Technology ,Japan,2022,0.2766362434063719,0.2235325800368655,0.2563396228424619,0.45175885494951334,0.03570981486073528,0.037323461235192784,0.12436804853387251,0.18898829844189316
Liverpool John Moores University,United Kingdom,2022,0.2741259546478863,0.4186400353489521,0.22408026646286286,0.5035817393203065,0.0742082726972674,0.33533127753848485,0.10212335692618801,0.3292479118307559
Lodz University of Technology,Poland,2022,0.2759956122355644,0.19904916751241739,0.46779567793218063,0.4261200265791603,0.03948520463844849,0.016813400213306812,0.37209302325581395,0.17104838438094458
London Metropolitan University,United Kingdom,2022,0.28380087700760437,0.7812032921740073,0.17521014921559663,0.23411337708087868,0.05094168984098467,0.7296851023165998,0.06268958543983817,0.09106414329031115
London South Bank University,United Kingdom,2022,0.2485696938756862,0.828649559819576,0.21557906485014666,0.27583507813495944,0.03396915329792182,0.8081346151834574,0.11729019211324564,0.13457126509183662
Louisiana State University,United States,2022,0.3229093653867247,0.17592806128198007,0.18395166148396555,0.5828485821829285,0.12161022298038753,0.0330051130758591,0.051567239635995896,0.39151431377354606
Loyola University Chicago,United States,2022,0.3765148881437219,0.19478555253276503,0.31823764374220376,0.4113491413194404,0.14503950511769065,0.02301492699789053,0.22952477249747216,0.22453078606099677
Lviv Polytechnic National University,Ukraine,2022,0.3416521868094012,0.19950085563171346,0.5272099798732316,0.32763263778406193,0.09672653553886817,0.003215761498298893,0.4681496461071789,0.09661351483221976
Manchester Metropolitan University (MMU),United Kingdom,2022,0.3283853857347607,0.43942814789750934,0.22542600756425002,0.44833521398715737,0.11959800206772225,0.35621491312612535,0.11627906976744182,0.3208089956279483
Mendel University in Brno,Czech Republic,2022,0.280987067510234,0.3961560738629115,0.43493938807939053,0.38108773420191205,0.05627301759744921,0.26947300068030494,0.34074823053589476,0.18961360888666753
Mendeleev University of Chemical Technology,Russia,2022,0.28607864382525716,0.2343302183768462,0.5314603539305247,0.32232404715242424,0.028006538564955278,0.029630446964099694,0.45399393326592513,0.05647452468665117
Nanjing University of Aeronautics and Astronautics,China (Mainland),2022,0.24246498855948598,0.19260079443767453,0.2818998037483732,0.5364933001979684,0.025893270621386664,0.019086874820664335,0.1466127401415571,0.2615836912389571
National Chung Cheng University,Taiwan,2022,0.35100641930341925,0.2288712521029939,0.30716490839079114,0.38325121753805425,0.10463919399776896,0.04890131875437536,0.20121334681496456,0.17530224283939377
Nicolaus Copernicus University ,Poland,2022,0.26892618318199374,0.19455530143791142,0.5181508108077466,0.42699074277818083,0.034892516623022445,0.014654226133639916,0.42770475227502525,0.1692338593789727
NJSC KIMEP University,Kazakhstan,2022,0.3105776666334119,0.5748403129425981,0.33169681106062704,0.23747470062667597,0.07513859348207987,0.47291343223952154,0.28210313447927193,0.038096485288769154
Nottingham Trent University,United Kingdom,2022,0.33402786699003056,0.5706788750865164,0.18370329880940547,0.42294347592592846,0.13075479811190685,0.5257149409649491,0.08695652173913036,0.3389207331489147
Novosibirsk State Technical University,Russia,2022,0.3177163870089054,0.4210439600295505,0.37183144552821656,0.2691896813270339,0.06556474686789732,0.26616803101046627,0.2750252780586451,0.06381894171858211
Oklahoma State University ,United States,2022,0.30989190785093224,0.33803464296083835,0.24093201114468538,0.508789214675777,0.10660101991451609,0.2354112797225712,0.13852376137512634,0.3417282423110861
Paris Lodron University of Salzburg,Austria,2022,0.23222466159364247,0.9042020391660938,0.13234388683679477,0.43260327601914783,0.07753128820036864,0.9648022597801467,0.03437815975733062,0.3452204179950649
Perm State National Research University,Russia,2022,0.28213336909401104,0.23235116460158944,0.5565210372234892,0.3070767953226027,0.023606923136561278,0.023773216919220675,0.4823053589484327,0.02829435582031935
Pondicherry University,India,2022,0.2434746229871761,0.19046889107022494,0.20847098530528646,0.5229613804196378,0.019666760703403084,0.0030777637710904106,0.060667340748230505,0.22866808342303457
PontifÂ¨Âªcia Universidade CatÂ¨Â®lica de S?o Paulo,Brazil,2022,0.4116425554968807,0.2145696922673929,0.3458368547817257,0.2507090756399238,0.15034490047087332,0.005489236105656365,0.2730030333670374,0.025927217969847295
PoznaÂ¨Â½ University of Technology,Poland,2022,0.28942611594320494,0.19555425450594247,0.385632746321092,0.43583308855757497,0.04726035881850023,0.01316134349049753,0.2750252780586451,0.19026381486452204
Prince of Songkla University,Thailand,2022,0.375465361372502,0.19225106832209027,0.2656160142534832,0.3969200466014128,0.1278154420684053,0.009279290555674181,0.15267947421638012,0.19760523156473211
Princess Sumaya University for Technology,Jordan,2022,0.3055366106705596,0.5703886811755641,0.23346870015433932,0.303831353375746,0.07225812891291757,0.4771300362808615,0.1466127401415571,0.1314572961612114
Qassim University,Saudi Arabia,2022,0.25582530540776083,0.5912309812154111,0.3012310606964789,0.2895782236933057,0.022188120882425527,0.5017507308297094,0.23660262891809905,0.05979485013553494
"Queen Margaret University , Edinburgh",United Kingdom,2022,0.2606563027743532,0.70268726742645,0.17430625896618374,0.2963499808444293,0.03187347436422684,0.6336541332186745,0.051567239635995896,0.12732011580042252
Rhodes University ,South Africa,2022,0.2912288528705965,0.4984631114161749,0.23344024260963592,0.46898984979768943,0.10690088983836983,0.43731351525685047,0.13953488372093018,0.3160572914280797
Robert Gordon University,United Kingdom,2022,0.3054998877724761,0.6196615078641299,0.16244705901561413,0.28509412524009803,0.06230254370155544,0.5298283852684195,0.053589484327603555,0.1254971520234587
Russian Presidential Academy of National Economy and Public Administration,Russia,2022,0.3128311946279346,0.20720329338004134,0.5664074972615626,0.3294696358848468,0.06995136762304767,0.012104756071865532,0.506572295247725,0.07558174638874805
Rutgers UniversityÂ¨CNewark,United States,2022,0.33168231142238525,0.3111104812078944,0.25972159288385444,0.40037347178822547,0.09387002518205788,0.15687255868417396,0.1476238624873609,0.20645440512682975
Ryerson University,Canada,2022,0.35016106801627417,0.4228865626015178,0.08773896147134791,0.508660669891854,0.1752542609195881,0.35896169669224315,0.006066734074823073,0.36675197475504717
Seattle University,United States,2022,0.31106118645941727,0.2823722281973552,0.439000271197516,0.29967838751017767,0.05271697144770957,0.08879934240749345,0.35187057633973706,0.05212716557905559
Shinshu University ,Japan,2022,0.2553325823180994,0.20880770440652363,0.46918788855732624,0.42974622845231186,0.017593218739430563,0.018512581868945464,0.37209302325581395,0.1612853686700826
Siksha 'O' Anusandhan (Deemed to be University),India,2022,0.2786120823720164,0.2114439942393476,0.500205378297506,0.3558044606772919,0.02105688165019606,0.0058112308024761755,0.4125379170879676,0.08673127385207863
Silesian University of Technology,Poland,2022,0.2940669139252867,0.20502936855226006,0.4397943189916218,0.36890057724204184,0.04178850319671988,0.00528293709316015,0.3447927199191102,0.10459868063896684
Slovak University of Technology in Bratislava,Slovakia,2022,0.3226328042123579,0.19642902154546835,0.4691311168797422,0.37634853768548365,0.08642282133968848,0.011576462362549559,0.38928210313447925,0.13461612208097512
Sophia University ,Japan,2022,0.385639412826467,0.36774850843679885,0.2632311283896422,0.2833609465747876,0.1378686245110002,0.2144523875297207,0.17896865520728006,0.10481732168946219
South Ural State University (National Research University),Russia,2022,0.2922393602110853,0.2894075415737417,0.5180464238616072,0.313151826767527,0.044862370663157666,0.1071962285921154,0.4408493427704752,0.062062794392836566
Southern Methodist University,United States,2022,0.3146281948185945,0.28360965611311023,0.4480496838880837,0.36816412270664595,0.08343997189987913,0.11863469322745644,0.36905965621840237,0.15150721294669323
SzÂ¨Â¦chenyi IstvÂ¨Â¢n University,Hungary,2022,0.3788850397906529,0.234636141540445,0.4283785643420259,0.26438116704291187,0.11703561704661096,0.02958444772169685,0.3650151668351871,0.04679227186692692
Szent Istvan University,Hungary,2022,0.2891083522173699,0.3419837659107866,0.4706543959017959,0.3140007593664673,0.041735181205145154,0.17380863036496916,0.38321536905965614,0.08148091631293385
Technical University of Kosice,Slovakia,2022,0.29305375589885263,0.381238854935954,0.37282807591192396,0.3146713772594314,0.045245055754865704,0.22241165162204263,0.2659251769464105,0.08694492479861932
Technical University of Liberec,Czech Republic,2022,0.26888230159828047,0.2565983710272897,0.5342823715669056,0.3492348971279178,0.022847898627920294,0.06929568409193773,0.455005055611729,0.08250377975048258
Technological University Dublin,Ireland,2022,0.35209252752126,0.43635416253680215,0.2353677502330343,0.3337316401536666,0.11320040212176509,0.31239720823557876,0.12841253791708793,0.18088172337060374
TecnolÂ¨Â®gico de Costa Rica -TEC,Costa Rica,2022,0.4790947612390843,0.21844589218584162,0.2792957329657347,0.20627866665185746,0.21324972459572844,0.009531588810573241,0.22345803842264908,0.024082985829228423
Texas Tech University,United States,2022,0.3479861885924137,0.2080632652938318,0.1851409863098265,0.5236855650128824,0.12235039445218403,0.05705293029286372,0.05662285136501509,0.36218623109245934
The University of Alabama,United States,2022,0.41410277135953805,0.1808547962074519,0.15869990238892365,0.4549873526707812,0.18483680610626949,0.019224872547872765,0.04954499494438821,0.30242265815696534
Tokyo University of Science,Japan,2022,0.4616553597258026,0.18546824501592454,0.1829593378704327,0.3979449957565775,0.2398516486769497,0.02271523434395566,0.10212335692618801,0.2566696901337848
TU Dortmund University,Germany,2022,0.3271092816511319,0.258468030136294,0.26039606088317124,0.4851418644092287,0.10087342462651848,0.11658702936221417,0.13953488372093018,0.31193773270083053
Universidad AutÂ¨Â®noma de Chapingo,Mexico,2022,0.28069508274691374,0.2679960340712588,0.6213617647150074,0.29766259536757633,0.03295469867587853,0.07538539504728275,0.571284125379171,0.030210058446555138
Universidad AutÂ¨Â®noma del Estado de Hidalgo (UAEH),Mexico,2022,0.3014230266152488,0.2151349718825115,0.5912010949439253,0.3036159007298994,0.04595255728182727,0.005673233075267693,0.5328614762386248,0.04117513391783288
Universidad AutÂ¨Â®noma del Estado de MÂ¨Â¦xico (UAEMex),Mexico,2022,0.39171073069217355,0.20447075651738078,0.18091790254972961,0.3234431394561684,0.12586987763991894,0.0010565874186319987,0.053589484327603555,0.09028226226442448
Universidad AutÂ¨Â®noma Metropolitana (UAM),Mexico,2022,0.4370221503232805,0.18312008788552644,0.16466298804771937,0.38702052752658356,0.19731661209600956,0.01026618153238543,0.051567239635995896,0.21410808501815823
Universidad CatÂ¨Â®lica Andres Bello,Venezuela,2022,0.610825263246011,0.20284165329370143,0.07479166273850386,0.1772922952904758,0.3571666449414872,0.009921884792680732,0.01820020222446909,0.056692927139804464
Universidad CatÂ¨Â®lica del Uruguay (UCU),Uruguay,2022,0.37452360526086753,0.2233731578027385,0.4724668695567267,0.25745395883812716,0.11916893338306486,0.017822593232903104,0.41658240647118294,0.021898023257231586
Universidad de Guadalajara (UDG),Mexico,2022,0.38863778143718714,0.18941483678408505,0.34886697861705845,0.3451288041468015,0.14592953699335398,0.0020211763524583598,0.25985844287158744,0.13063830881903815
Universidad de las AmÂ¨Â¦ricas Puebla (UDLAP),Mexico,2022,0.4079638048572626,0.2898431382951363,0.36422947419828516,0.2454383963554487,0.15559495133397,0.10670695834203735,0.3083923154701719,0.04879509318337025
Universidad de Los Andes - (ULA) MÂ¨Â¦rida,Venezuela,2022,0.4304689619268933,0.21176335604550087,0.2646905980740252,0.2603828742068269,0.16826822542350447,0.006339524511792149,0.17997977755308386,0.046821075356682985
Universidad de los Andes - Chile,Chile,2022,0.4250009104943242,0.23242129575859444,0.19439061380871944,0.2698889398176617,0.152961916164627,0.026687890606951786,0.09605662285136497,0.06612534729443952
Universidad de Oviedo,Spain,2022,0.2592819585033569,0.18462167476365637,0.24169002988291569,0.5825077616784845,0.053253990132959006,0.03362470769166423,0.09605662285136497,0.3350867868030476
Universidad del Valle,Colombia,2022,0.4404702688279976,0.1997915813982855,0.17437859465299288,0.2999268762655629,0.1796603101845412,0.000964588933826361,0.06976744186046505,0.10000260551325633
Universidad Diego Portales (UDP),Chile,2022,0.44851787333385346,0.2157424752458024,0.188235975914778,0.30340243849448234,0.19066874175573556,0.024024120017486772,0.09605662285136497,0.1281884065339419
Universidad EAFIT,Colombia,2022,0.5882295754616138,0.21515709853584677,0.08548127143782822,0.17471301088423008,0.32164356302002234,0.01350564023020228,0.029322548028311392,0.05497182759963724
Universidad Nacional de CÂ¨Â®rdoba - UNC,Argentina,2022,0.4109725148368074,0.194125063374036,0.22139584866332865,0.34218089884740344,0.1612046224761457,0.005765231560073383,0.11223458038422643,0.13319660811843326
Universidad Nacional de Rosario (UNR),Argentina,2022,0.3674305715156369,0.2755722723035589,0.2999717738296257,0.30390774972680645,0.11659852771317054,0.0966151304122229,0.20323559150657225,0.07494485038014206
Universidad Nacional de San Luis,Argentina,2022,0.2615976630643373,0.3558899058805124,0.5777729596313091,0.28549113161063583,0.014626868093043624,0.18367038665451207,0.5136501516683518,0.02531940991321662
Universidad Nacional Mayor de San Marcos,Peru,2022,0.509035641744024,0.22760890126886377,0.1474208269434739,0.22509980363147208,0.25125935663490456,0.03508423574564453,0.07077856420626893,0.053975184265168855
Universidad SimÂ¨Â®n BolÂ¨Âªvar (USB),Venezuela,2022,0.4955686166895045,0.20016152270185725,0.17189763202338376,0.2530513426224956,0.23610373242340388,0.0,0.09201213346814958,0.08238845016039627
Universidad TÂ¨Â¦cnica Federico Santa MarÂ¨Âªa (USM),Chile,2022,0.5054738460795422,0.22276647202421643,0.11764190119676263,0.27488365873849296,0.247478796023633,0.03527858768321652,0.037411526794742155,0.13604359941596172
Universidad TecnolÂ¨Â®gica Nacional (UTN),Argentina,2022,0.3992147270151532,0.2592299896038996,0.4804490834725146,0.24003863302878634,0.1474610836789047,0.06843946591536874,0.4499494438827098,0.04107673749616982
Universidade CatÂ¨Â®lica Portuguesa - UCP,Portugal,2022,0.3738003868793724,0.2189039642665713,0.2452786704338141,0.36117220948295964,0.11533121541274755,0.02636868622339796,0.13346814964610712,0.15717502176179118
Universidade da Coru?a ,Spain,2022,0.2876512195513209,0.2021318890339844,0.3963599662301955,0.45636677593090197,0.04634175525364176,0.02315292472509901,0.288169868554095,0.23196238494665605
Universidade de BrasÂ¨Âªlia,Brazil,2022,0.37850595372008344,0.18823336779208136,0.2411436112507871,0.4278582010284463,0.14386348002223093,0.01871888088144168,0.12133468149646104,0.23064493174275227
Universidade Federal de Pernambuco (UFPE) ,Brazil,2022,0.3171662430691855,0.1885521391225598,0.3412269997593532,0.4143461142414397,0.07135931768178032,0.0021131748372640495,0.22548028311425677,0.17153512211810196
